h3_9,n_violations,n_days_active,mean_obstruct_w,mean_pcu,heavy_share,main_road_share,crossing_signal_share,footpath_share,junction_share,peak_share,am_peak_share,pm_peak_share,night_share,weekend_share,mean_expo,hour_entropy,modal_hour,approval_rate,scita_share,impact_sum,lat,lon,dom_station,dom_violation,active_days_ratio,vio_per_active_day,impact_per_violation,log_n
896014598cbffff,137,64,0.7824817518248175,1.6613138686131386,0.3357664233576642,0.46715328467153283,0.014598540145985401,0.0072992700729927005,0.0,0.1897810218978102,0.1897810218978102,0.0,0.49635036496350365,0.21897810218978103,0.4715328467153285,2.8098032832376916,2,0.47572815533980584,0.8394160583941606,89.168,13.049524893430657,77.49579273065693,Chikkabanavara,WRONG PARKING,0.423841059602649,2.140625,0.6508613138686132,4.927253685157205
896014598dbffff,25,11,0.792,0.996,0.16,0.56,0.0,0.04,0.0,0.12,0.12,0.0,0.24,0.52,0.62,2.5013152991305323,11,0.1,0.48,12.345,13.048453396800001,77.498336064,Chikkabanavara,PARKING IN A MAIN ROAD,0.0728476821192053,2.272727272727273,0.4938,3.258096538021482
89601459ad3ffff,2,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.000000344740523,12,0.0,1.0,0.36,13.0666671,77.5031932,Chikkabanavara,WRONG PARKING,0.006622516556291391,2.0,0.18,1.0986122886681098
89601459adbffff,1,1,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,13,1.0,1.0,0.44999999999999996,13.0692983,77.5037217,Chikkabanavara,NO PARKING,0.006622516556291391,1.0,0.44999999999999996,0.6931471805599453
89601459b07ffff,41,16,0.6121951219512195,1.302439024390244,0.12195121951219512,0.04878048780487805,0.0,0.0,0.0,0.2926829268292683,0.2926829268292683,0.0,0.34146341463414637,0.24390243902439024,0.5804878048780489,3.174063149502081,3,0.68,0.6097560975609756,18.802,13.058754324390243,77.46640265365853,No Police Station,WRONG PARKING,0.10596026490066225,2.5625,0.4585853658536585,3.7376696182833684
89601459b13ffff,19,5,0.6052631578947368,1.1263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.47368421052631576,0.7894736842105263,0.4052631578947368,1.6163486020203675,4,0.25,0.21052631578947367,5.04,13.057481415789473,77.47251395789473,No Police Station,WRONG PARKING,0.033112582781456956,3.8,0.26526315789473687,2.995732273553991
89601459b17ffff,7,4,0.6,1.7142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.1,0.9852282402666991,2,0.75,0.5714285714285714,0.72,13.057840714285716,77.47007277142858,No Police Station,WRONG PARKING,0.026490066225165563,1.75,0.10285714285714286,2.0794415416798357
89601459b23ffff,39,12,0.6076923076923076,0.8564102564102564,0.0,0.05128205128205128,0.0,0.0,0.0,0.10256410256410256,0.10256410256410256,0.0,0.6153846153846154,0.4358974358974359,0.3641025641025641,2.771760569725186,5,0.7037037037037037,0.6923076923076923,7.17,13.060786964102563,77.46124334102565,No Police Station,WRONG PARKING,0.07947019867549669,3.25,0.18384615384615385,3.6888794541139363
89601459b8bffff,14,11,0.6285714285714284,1.2857142857142858,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,0.42857142857142855,0.6285714285714287,2.7534344234852064,11,0.4,0.5,6.84,13.057227328571429,77.47386885,No Police Station,WRONG PARKING,0.0728476821192053,1.2727272727272727,0.48857142857142855,2.70805020110221
89601459b8fffff,6,4,0.5499999999999999,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.4166666666666667,1.9182959408546483,3,0.5,0.6666666666666666,1.31,13.057143733333334,77.47138093333332,No Police Station,NO PARKING,0.026490066225165563,1.5,0.21833333333333335,1.9459101490553132
89601459b9bffff,6,2,0.6,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.650022543914635,12,0.0,0.0,7.98,13.056081516666666,77.47706275,No Police Station,WRONG PARKING,0.013245033112582781,3.0,1.33,1.9459101490553132
89601459babffff,9,7,0.6444444444444444,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,2.7254806171586985,4,0.6666666666666666,0.6666666666666666,3.12,13.058390966666666,77.46642152222222,No Police Station,WRONG PARKING,0.046357615894039736,1.2857142857142858,0.3466666666666667,2.302585092994046
89601459bc7ffff,1,1,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,12,1.0,1.0,0.5399999999999999,13.058399,77.4755391,No Police Station,WRONG PARKING,0.006622516556291391,1.0,0.5399999999999999,0.6931471805599453
89601459c03ffff,14,8,0.6714285714285715,1.2428571428571427,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.21428571428571427,0.14285714285714285,0.5916728330160749,2,0.3,1.0,1.726,13.031536792857143,77.50365327142858,Peenya,WRONG PARKING,0.052980132450331126,1.75,0.12328571428571429,2.70805020110221
89601459c07ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.208210851958012e-07,7,0.0,0.0,0.42,13.0291779,77.4997381,Peenya,WRONG PARKING,0.006622516556291391,1.0,0.42,0.6931471805599453
89601459c47ffff,7,5,0.6285714285714284,0.9285714285714286,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.17142857142857143,2.2359264373683465,2,1.0,0.8571428571428571,0.64,13.037112585714286,77.5043846,Peenya,WRONG PARKING,0.033112582781456956,1.4,0.09142857142857143,2.0794415416798357
89601459c4fffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,7.208210851958012e-07,12,1.0,1.0,0.36,13.0420384,77.5051426,Peenya,WRONG PARKING,0.006622516556291391,1.0,0.36,0.6931471805599453
89601459c53ffff,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,13,1.0,1.0,0.6,13.0369347,77.5102354,Peenya,PARKING IN A MAIN ROAD,0.006622516556291391,1.0,0.6,0.6931471805599453
89601459c93ffff,2,2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.45,1.000000344740523,3,0.0,1.0,0.54,13.0227202,77.50995725,Peenya,WRONG PARKING,0.013245033112582781,1.0,0.27,1.0986122886681098
89601459c9bffff,12,10,0.625,1.2833333333333334,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.25,0.0,0.25,0.16666666666666666,0.6333333333333333,2.688721921349669,7,0.75,0.9166666666666666,5.524,13.025163941666667,77.51112590555556,Peenya,WRONG PARKING,0.06622516556291391,1.2,0.4603333333333333,2.5649493574615367
89601459ccbffff,3,3,0.8666666666666667,2.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.7000000000000001,1.5849627201014895,4,0.3333333333333333,1.0,2.95,13.033519433333334,77.51280113333333,Peenya,PARKING IN A MAIN ROAD,0.019867549668874173,1.0,0.9833333333333334,1.3862943611198906
89601459cd3ffff,2,1,0.6,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,3.7191054656212714e-07,3,0.0,0.0,0.27,13.0295242,77.5123178,Peenya,WRONG PARKING,0.006622516556291391,2.0,0.135,1.0986122886681098
89601459cdbffff,1,1,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,7.208210851958012e-07,2,1.0,1.0,0.09,13.0314068,77.5128723,Peenya,WRONG PARKING,0.006622516556291391,1.0,0.09,0.6931471805599453
89601459d83ffff,2,1,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.000000344740523,11,1.0,1.0,1.008,13.0154999,77.4846445,Kamakshipalya,WRONG PARKING,0.006622516556291391,2.0,0.504,1.0986122886681098
89601459d93ffff,4,2,0.6,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.9170527436668448e-07,11,1.0,1.0,1.68,13.014829299999999,77.48742924999999,Kamakshipalya,WRONG PARKING,0.013245033112582781,2.0,0.42,1.6094379124341003
89601459e03ffff,97,47,0.5237113402061855,0.9371134020618558,0.0,0.0,0.0,0.0,0.0,0.13402061855670103,0.13402061855670103,0.0,0.3402061855670103,0.3711340206185567,0.5278350515463918,2.9113897179429875,11,0.6938775510204082,0.9690721649484536,24.944,13.054692039175258,77.50763482886599,Chikkabanavara,NO PARKING,0.31125827814569534,2.0638297872340425,0.2571546391752577,4.584967478670572
89601459e0bffff,28,22,0.5214285714285715,0.8642857142857142,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.4642857142857143,0.42857142857142855,0.49642857142857144,2.784883852571802,2,0.6842105263157895,0.8571428571428571,6.072,13.056165114285715,77.50738655714285,Chikkabanavara,NO PARKING,0.1456953642384106,1.2727272727272727,0.21685714285714286,3.367295829986474
89601459e17ffff,54,24,0.5518518518518518,0.7962962962962963,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.2222222222222222,0.2962962962962963,0.5277777777777778,2.5486743832794008,13,0.6538461538461539,0.8333333333333334,12.030999999999999,13.050240299999999,77.50774353333334,Chikkabanavara,WRONG PARKING,0.15894039735099338,2.25,0.22279629629629627,4.007333185232471
89601459e27ffff,3,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10000000000000002,2.5242507776887836e-07,3,0.0,1.0,0.09,13.0518762,77.4949468,Chikkabanavara,WRONG PARKING,0.006622516556291391,3.0,0.03,1.3862943611198906
89601459e37ffff,41,12,0.5560975609756098,0.6097560975609756,0.0,0.0975609756097561,0.0,0.024390243902439025,0.0,0.07317073170731707,0.07317073170731707,0.0,0.0975609756097561,0.24390243902439024,0.5560975609756098,2.309483438896018,6,0.42105263157894735,0.7073170731707317,7.62,13.04892695390244,77.4979079905691,Chikkabanavara,NO PARKING,0.07947019867549669,3.4166666666666665,0.18585365853658536,3.7376696182833684
89601459e63ffff,4,2,0.525,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.8112783035654858,11,0.6666666666666666,0.75,1.8639999999999999,13.060467025000001,77.503019475,Chikkabanavara,NO PARKING,0.013245033112582781,2.0,0.46599999999999997,1.6094379124341003
89601459e6bffff,3,3,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.26666666666666666,1.5849627201014895,2,0.0,0.3333333333333333,0.42,13.064336033333333,77.50469063333333,Chikkabanavara,WRONG PARKING,0.019867549668874173,1.0,0.13999999999999999,1.3862943611198906
89601459e73ffff,20,16,0.545,0.905,0.0,0.0,0.05,0.05,0.0,0.5,0.5,0.0,0.1,0.15,0.7849999999999999,2.5954618695066207,10,0.6153846153846154,0.85,8.205,13.059869299495876,77.50678835194437,Chikkabanavara,NO PARKING,0.10596026490066225,1.25,0.41025,3.044522437723423
89601459e7bffff,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,10,0.0,0.0,0.25,13.0606926,77.5067448,Chikkabanavara,NO PARKING,0.006622516556291391,1.0,0.25,0.6931471805599453
89601459e87ffff,175,60,0.592,0.9594285714285714,0.05714285714285714,0.02857142857142857,0.011428571428571429,0.005714285714285714,0.0,0.19428571428571428,0.19428571428571428,0.0,0.35428571428571426,0.3657142857142857,0.49942857142857144,3.7489470423940423,5,0.5943396226415094,0.8628571428571429,53.558,13.045346224,77.50761126514286,Chikkabanavara,WRONG PARKING,0.3973509933774834,2.9166666666666665,0.3060457142857143,5.170483995038151
89601459e8fffff,2,2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.35,1.000000344740523,3,1.0,1.0,0.42,13.04895655,77.5077675,Chikkabanavara,WRONG PARKING,0.013245033112582781,1.0,0.21,1.0986122886681098
89601459e93ffff,21,12,0.6666666666666666,1.2047619047619047,0.14285714285714285,0.23809523809523808,0.0,0.047619047619047616,0.0,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.7619047619047619,2.599389617172115,11,0.6363636363636364,0.7619047619047619,11.57,13.042579760317459,77.51427582857143,Chikkabanavara,NO PARKING,0.07947019867549669,1.75,0.550952380952381,3.091042453358316
89601459e97ffff,6,2,0.65,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.39999999999999997,1.584962613911323,3,0.6,0.8333333333333334,0.81,13.043737649999999,77.51135916666667,Chikkabanavara,WRONG PARKING,0.013245033112582781,3.0,0.135,1.9459101490553132
89601459ea3ffff,13,4,0.6,2.269230769230769,0.6153846153846154,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.6153846153846154,0.46153846153846156,0.4,1.987773420056828,2,0.6666666666666666,0.9230769230769231,5.91,13.046285807692309,77.50378074615385,Peenya,WRONG PARKING,0.026490066225165563,3.25,0.45461538461538464,2.6390573296152584
89601459ea7ffff,2,2,1.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.000000344740523,11,0.5,1.0,2.5999999999999996,13.045864949999999,77.50019355,Peenya,PARKING IN A MAIN ROAD,0.013245033112582781,1.0,1.2999999999999998,1.0986122886681098
89601459eafffff,163,12,0.5932515337423313,0.5576687116564417,0.012269938650306749,0.024539877300613498,0.0,0.11042944785276074,0.0,0.04294478527607362,0.04294478527607362,0.0,0.6993865030674846,0.12269938650306748,0.3159509202453988,2.538840133646532,4,0.6474820143884892,0.8588957055214724,19.57,13.047114724539878,77.50098766503068,Peenya,WRONG PARKING,0.07947019867549669,13.583333333333334,0.12006134969325154,5.099866427824199
89601459eb3ffff,39,24,0.6,1.0205128205128204,0.05128205128205128,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.3076923076923077,0.41025641025641024,0.4717948717948718,2.986716576713088,6,0.6896551724137931,0.8717948717948718,11.49,13.045374958974358,77.50596133076924,Peenya,WRONG PARKING,0.15894039735099338,1.625,0.2946153846153846,3.6888794541139363
89601459ebbffff,41,29,0.5975609756097561,1.119512195121951,0.12195121951219512,0.0,0.0,0.0,0.0,0.14634146341463414,0.14634146341463414,0.0,0.24390243902439024,0.43902439024390244,0.5975609756097561,3.185032555782904,7,0.53125,0.9512195121951219,16.168,13.045631463414635,77.50617106341464,Peenya,WRONG PARKING,0.19205298013245034,1.4137931034482758,0.3943414634146341,3.7376696182833684
89601459ec7ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,7.208210851958012e-07,13,0.0,1.0,0.36,13.0533824,77.5117663,Chikkabanavara,WRONG PARKING,0.006622516556291391,1.0,0.36,0.6931471805599453
89601459ed7ffff,13,3,0.5923076923076922,1.1846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.3923076923076923,1.419556352961986,3,0.8461538461538461,1.0,3.554,13.050796892307691,77.51525883846153,Chikkabanavara,WRONG PARKING,0.019867549668874173,4.333333333333333,0.2733846153846154,2.6390573296152584
8960145a00bffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,14,0.0,1.0,0.36,12.9444383,77.543335,Byatarayanapura,WRONG PARKING,0.006622516556291391,1.0,0.36,0.6931471805599453
8960145a013ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,7.208210851958012e-07,4,0.0,1.0,0.05,12.9389011,77.546759,Banashankari,NO PARKING,0.006622516556291391,1.0,0.05,0.6931471805599453
8960145a01bffff,1,1,1.0,3.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,8,1.0,1.0,3.5,12.942731,77.5466261,Banashankari,PARKING IN A MAIN ROAD,0.006622516556291391,1.0,3.5,0.6931471805599453
8960145a023ffff,2,1,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,3.7191054656212714e-07,2,0.5,1.0,0.18,12.9410544,77.53494,Byatarayanapura,WRONG PARKING,0.006622516556291391,2.0,0.09,1.0986122886681098
8960145a027ffff,6,4,0.6,1.6333333333333335,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.48333333333333334,1.9182959408546483,2,0.75,1.0,2.346,12.939724266666667,77.53200291666667,Byatarayanapura,WRONG PARKING,0.026490066225165563,1.5,0.391,1.9459101490553132
8960145a037ffff,48,14,0.6020833333333333,0.8791666666666668,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.14583333333333334,0.14583333333333334,0.0,0.4583333333333333,0.3333333333333333,0.45208333333333334,2.9327525980567604,3,0.6153846153846154,0.6666666666666666,11.206,12.938465310416667,77.53355723125,Banashankari,WRONG PARKING,0.09271523178807947,3.4285714285714284,0.23345833333333332,3.8918202981106265
8960145a03bffff,8,4,0.5625,0.95,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.75,0.3375,1.7500000817251191,1,0.3333333333333333,1.0,2.205,12.943401487500001,77.5380399625,Byatarayanapura,WRONG PARKING,0.026490066225165563,2.0,0.275625,2.1972245773362196
8960145a04fffff,4,3,0.6,1.025,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.8,1.5000001672852503,11,0.5,1.0,1.968,12.9519924,77.54448612499999,Byatarayanapura,WRONG PARKING,0.019867549668874173,1.3333333333333333,0.492,1.6094379124341003
8960145a063ffff,1,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,7.208210851958012e-07,1,0.0,1.0,0.1,12.9496967,77.5392933,Byatarayanapura,PARKING IN A MAIN ROAD,0.006622516556291391,1.0,0.1,0.6931471805599453
8960145a067ffff,44,23,0.7181818181818183,1.8272727272727274,0.3409090909090909,0.4090909090909091,0.0,0.06818181818181818,0.0,0.18181818181818182,0.18181818181818182,0.0,0.5681818181818182,0.29545454545454547,0.425,3.2906606741906668,1,0.7586206896551724,0.8863636363636364,23.48,12.948471354545456,77.53550988636363,Byatarayanapura,NO PARKING,0.152317880794702,1.9130434782608696,0.5336363636363637,3.8066624897703196
8960145a06bffff,590,75,0.6350847457627119,0.9166101694915253,0.05593220338983051,0.19152542372881357,0.010169491525423728,0.0,1.0,0.0576271186440678,0.0576271186440678,0.0,0.5084745762711864,0.5677966101694916,0.3822033898305085,3.7135043937561782,1,0.6455026455026455,0.9542372881355933,136.305,12.952223136612638,77.5408559773533,Byatarayanapura,NO PARKING,0.4966887417218543,7.866666666666666,0.23102542372881357,6.3818160174060985
8960145a06fffff,38,23,0.7763157894736842,1.5368421052631578,0.21052631578947367,0.47368421052631576,0.05263157894736842,0.02631578947368421,0.7105263157894737,0.10526315789473684,0.10526315789473684,0.0,0.5789473684210527,0.2631578947368421,0.38947368421052636,3.2431693811015747,1,0.7037037037037037,0.9736842105263158,16.471,12.950873528947369,77.53744679210526,Byatarayanapura,PARKING IN A MAIN ROAD,0.152317880794702,1.6521739130434783,0.43344736842105264,3.6635616461296463
8960145a077ffff,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,9,0.0,1.0,1.0,12.9466217,77.5389167,Byatarayanapura,PARKING IN A MAIN ROAD,0.006622516556291391,1.0,1.0,0.6931471805599453
8960145a07bffff,2,1,0.6,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,3.7191054656212714e-07,16,0.0,1.0,0.48,12.9501729,77.54124595,Byatarayanapura,WRONG PARKING,0.006622516556291391,2.0,0.24,1.0986122886681098
8960145a087ffff,3,1,0.6,1.1666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,2.5242507776887836e-07,11,0.0,1.0,1.68,12.931717666666666,77.54473343333333,Banashankari,WRONG PARKING,0.006622516556291391,3.0,0.5599999999999999,1.3862943611198906
8960145a08bffff,7,1,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.1219860885313479e-07,13,0.0,1.0,1.26,12.9376607,77.5495821,Banashankari,WRONG PARKING,0.006622516556291391,7.0,0.18,2.0794415416798357
8960145a097ffff,1,1,0.6,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,7.208210851958012e-07,2,1.0,1.0,0.09,12.929715,77.54646,Banashankari,WRONG PARKING,0.006622516556291391,1.0,0.09,0.6931471805599453
8960145a0a3ffff,3,3,0.5,1.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3,1.5849627201014895,2,1.0,1.0,0.6649999999999999,12.934263933333334,77.53788643333333,Banashankari,NO PARKING,0.019867549668874173,1.0,0.22166666666666665,1.3862943611198906
8960145a0afffff,241,35,0.5037344398340249,0.5755186721991701,0.016597510373443983,0.0,0.0,0.0,0.0,0.008298755186721992,0.008298755186721992,0.0,0.9087136929460581,0.1037344398340249,0.15892116182572616,2.0339621102617773,2,0.8390243902439024,0.995850622406639,11.74,12.934984619917012,77.53650087053943,Banashankari,NO PARKING,0.23178807947019867,6.885714285714286,0.04871369294605809,5.488937726156687
8960145a0b3ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.208210851958012e-07,9,0.0,0.0,0.5,12.9325114,77.5408155,Banashankari,NO PARKING,0.006622516556291391,1.0,0.5,0.6931471805599453
8960145a0c7ffff,9,3,0.6,1.0222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.5032584181624294,3,0.5,0.8888888888888888,0.5519999999999999,12.93936948888889,77.54797541111111,Banashankari,WRONG PARKING,0.019867549668874173,3.0,0.06133333333333332,2.302585092994046
8960145a0cfffff,33,10,0.7696969696969697,0.9090909090909091,0.030303030303030304,0.42424242424242425,0.0,0.15151515151515152,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.18181818181818182,0.6060606060606061,1.904305987748436,13,0.2222222222222222,0.8484848484848485,13.318,12.942322563636363,77.54839966969696,Banashankari,PARKING IN A MAIN ROAD,0.06622516556291391,3.3,0.4035757575757576,3.5263605246161616
8960145a0d3ffff,18,11,0.5611111111111111,0.75,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.2777777777777778,0.2777777777777778,0.6833333333333333,2.4410686174757976,10,0.75,0.6111111111111112,4.9,12.938482072222222,77.55402337777778,Basavanagudi,NO PARKING,0.0728476821192053,1.6363636363636365,0.27222222222222225,2.9444389791664403
